Admin_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,NPSTaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt
ANTI,ANTI 1,ANTI-0092,Forest,2018,24-05-2018,07:09:00,07:19:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,266957,ETTI,FALSE,FALSE,14,87.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,ANTI 1,ANTI-0092,Forest,2018,24-05-2018,07:09:00,07:19:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Acadian Flycatcher,Empidonax virescens,85824,ACFL,FALSE,TRUE,14,87.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,ANTI 1,ANTI-0092,Forest,2018,24-05-2018,07:09:00,07:19:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Acadian Flycatcher,Empidonax virescens,85824,ACFL,FALSE,TRUE,14,87.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,ANTI 1,ANTI-0092,Forest,2018,24-05-2018,07:09:00,07:19:00,Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,American Goldfinch,Spinus tristis,95300,AMGO,FALSE,FALSE,14,87.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,ANTI 1,ANTI-0092,Forest,2018,24-05-2018,07:09:00,07:19:00,Kimberly Serno,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,88038,BGGN,FALSE,FALSE,14,87.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,ANTI 1,ANTI-0092,Forest,2018,24-05-2018,07:09:00,07:19:00,Kimberly Serno,1,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Brown-headed Cowbird,Molothrus ater,94215,BHCO,FALSE,FALSE,14,87.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,ANTI 1,ANTI-0092,Forest,2018,24-05-2018,07:09:00,07:19:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,88350,CARW,FALSE,FALSE,14,87.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,ANTI 1,ANTI-0092,Forest,2018,24-05-2018,07:09:00,07:19:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,85846,EAWP,FALSE,TRUE,14,87.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,ANTI 1,ANTI-0092,Forest,2018,24-05-2018,07:09:00,07:19:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,266957,ETTI,FALSE,FALSE,14,87.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,ANTI 1,ANTI-0092,Forest,2018,24-05-2018,07:09:00,07:19:00,Kimberly Serno,1,7.5 - 10 min,Calling,<= 50 Meters,FALSE,Undetermined,Hairy Woodpecker,Picoides villosus,85739,HAWO,FALSE,FALSE,14,87.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,ANTI 1,ANTI-0092,Forest,2018,24-05-2018,07:09:00,07:19:00,Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Indigo Bunting,Passerina cyanea,94257,INBU,FALSE,TRUE,14,87.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,ANTI 1,ANTI-0092,Forest,2018,24-05-2018,07:09:00,07:19:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,94228,NOCA,FALSE,FALSE,14,87.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,ANTI 1,ANTI-0092,Forest,2018,24-05-2018,07:09:00,07:19:00,Kimberly Serno,1,7.5 - 10 min,Calling,<= 50 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,84865,RBWO,FALSE,FALSE,14,87.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,ANTI 1,ANTI-0092,Forest,2018,24-05-2018,07:09:00,07:19:00,Kimberly Serno,1,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,84865,RBWO,FALSE,FALSE,14,87.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,ANTI 1,ANTI-0092,Forest,2018,24-05-2018,07:09:00,07:19:00,Kimberly Serno,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,93587,REVI,FALSE,FALSE,14,87.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,ANTI 1,ANTI-0092,Forest,2018,24-05-2018,07:09:00,07:19:00,Kimberly Serno,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Yellow-throated Vireo,Vireo flavifrons,93573,YTVI,FALSE,TRUE,14,87.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,ANTI 1,ANTI-0092,Forest,2018,24-05-2018,07:09:00,07:19:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,85846,EAWP,FALSE,TRUE,14,87.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,Brian Swimelar,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,88350,CARW,FALSE,FALSE,27.29999924,52.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,Brian Swimelar,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,Song Sparrow,Melospiza melodia,85643,SOSP,FALSE,FALSE,27.29999924,52.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,Brian Swimelar,1,7.5 - 10 min,Calling,<= 50 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,84865,RBWO,FALSE,FALSE,27.29999924,52.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,Brian Swimelar,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,94228,NOCA,FALSE,FALSE,27.29999924,52.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Mourning Dove,Zenaida macroura,82737,MODO,FALSE,FALSE,27.29999924,52.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Indigo Bunting,Passerina cyanea,94257,INBU,FALSE,TRUE,27.29999924,52.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Grasshopper Sparrow,Ammodramus savannarum,83867,GRSP,FALSE,FALSE,27.29999924,52.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Field Sparrow,Spizella pusilla,84790,FISP,FALSE,TRUE,27.29999924,52.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Chipping Sparrow,Spizella passerina,84781,CHSP,FALSE,FALSE,27.29999924,52.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,Brian Swimelar,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Chickadee,Poecile carolinensis,265876,CACH,FALSE,TRUE,27.29999924,52.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,Brian Swimelar,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Brown-headed Cowbird,Molothrus ater,94215,BHCO,FALSE,FALSE,27.29999924,52.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,Brian Swimelar,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,88038,BGGN,FALSE,FALSE,27.29999924,52.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,Brian Swimelar,1,5 - 7.5 min,Visualization,Unknown,TRUE,Undetermined,Barn Swallow,Hirundo rustica,87409,BARS,FALSE,FALSE,27.29999924,52.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,Brian Swimelar,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,American Goldfinch,Spinus tristis,95300,AMGO,FALSE,FALSE,27.29999924,52.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,Brian Swimelar,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,Chipping Sparrow,Spizella passerina,84781,CHSP,FALSE,FALSE,27.29999924,52.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,ANTI 2,ANTI-0194,Forest,2018,24-05-2018,07:22:00,07:32:00,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Acadian Flycatcher,Empidonax virescens,85824,ACFL,FALSE,TRUE,23.79999924,57.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,ANTI 2,ANTI-0194,Forest,2018,24-05-2018,07:22:00,07:32:00,Brian Swimelar,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Undetermined,Acadian Flycatcher,Empidonax virescens,85824,ACFL,FALSE,TRUE,23.79999924,57.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,ANTI 2,ANTI-0194,Forest,2018,24-05-2018,07:22:00,07:32:00,Brian Swimelar,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,American Goldfinch,Spinus tristis,95300,AMGO,FALSE,FALSE,23.79999924,57.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,ANTI 2,ANTI-0194,Forest,2018,24-05-2018,07:22:00,07:32:00,Brian Swimelar,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,88038,BGGN,FALSE,FALSE,23.79999924,57.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,ANTI 2,ANTI-0194,Forest,2018,24-05-2018,07:22:00,07:32:00,Brian Swimelar,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,88038,BGGN,FALSE,FALSE,23.79999924,57.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,ANTI 2,ANTI-0194,Forest,2018,24-05-2018,07:22:00,07:32:00,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Chipping Sparrow,Spizella passerina,84781,CHSP,FALSE,FALSE,23.79999924,57.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,ANTI 2,ANTI-0194,Forest,2018,24-05-2018,07:22:00,07:32:00,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,266957,ETTI,FALSE,FALSE,23.79999924,57.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,ANTI 2,ANTI-0194,Forest,2018,24-05-2018,07:22:00,07:32:00,Brian Swimelar,1,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,84865,RBWO,FALSE,FALSE,23.79999924,57.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,ANTI 2,ANTI-0194,Forest,2018,24-05-2018,07:22:00,07:32:00,Brian Swimelar,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,Acadian Flycatcher,Empidonax virescens,85824,ACFL,FALSE,TRUE,23.79999924,57.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,ANTI 2,ANTI-0194,Forest,2018,24-05-2018,07:22:00,07:32:00,Brian Swimelar,1,0-2.5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Pileated Woodpecker,Dryocopus pileatus,84833,PIWO,FALSE,FALSE,23.79999924,57.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,ANTI 2,ANTI-0194,Forest,2018,24-05-2018,07:22:00,07:32:00,Brian Swimelar,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,American Crow,Corvus brachyrhynchos,87106,AMCR,FALSE,FALSE,23.79999924,57.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,ANTI 2,ANTI-0200,Forest,2018,24-05-2018,09:53:00,10:03:00,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Indigo Bunting,Passerina cyanea,94257,INBU,FALSE,TRUE,26.20000076,68.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,ANTI 2,ANTI-0200,Forest,2018,24-05-2018,09:53:00,10:03:00,Brian Swimelar,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Pileated Woodpecker,Dryocopus pileatus,84833,PIWO,FALSE,FALSE,26.20000076,68.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,ANTI 2,ANTI-0200,Forest,2018,24-05-2018,09:53:00,10:03:00,Brian Swimelar,1,0-2.5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Pileated Woodpecker,Dryocopus pileatus,84833,PIWO,FALSE,FALSE,26.20000076,68.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,ANTI 2,ANTI-0200,Forest,2018,24-05-2018,09:53:00,10:03:00,Brian Swimelar,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,84865,RBWO,FALSE,FALSE,26.20000076,68.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,ANTI 2,ANTI-0200,Forest,2018,24-05-2018,09:53:00,10:03:00,Brian Swimelar,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,85846,EAWP,FALSE,TRUE,26.20000076,68.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,ANTI 2,ANTI-0200,Forest,2018,24-05-2018,09:53:00,10:03:00,Brian Swimelar,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,83803,EATO,FALSE,TRUE,26.20000076,68.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,ANTI 2,ANTI-0200,Forest,2018,24-05-2018,09:53:00,10:03:00,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,85846,EAWP,FALSE,TRUE,26.20000076,68.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,ANTI 2,ANTI-0200,Forest,2018,24-05-2018,09:53:00,10:03:00,Brian Swimelar,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,94228,NOCA,FALSE,FALSE,26.20000076,68.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,Brian Swimelar,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,84865,RBWO,FALSE,FALSE,26.5,68.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,93587,REVI,FALSE,FALSE,26.5,68.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Wood Thrush,Hylocichla mustelina,87156,WOTH,TRUE,TRUE,26.5,68.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,Brian Swimelar,1,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,84865,RBWO,FALSE,FALSE,26.5,68.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,Brian Swimelar,1,5 - 7.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,84865,RBWO,FALSE,FALSE,26.5,68.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,Brian Swimelar,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Indigo Bunting,Passerina cyanea,94257,INBU,FALSE,TRUE,26.5,68.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Indigo Bunting,Passerina cyanea,94257,INBU,FALSE,TRUE,26.5,68.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,Brian Swimelar,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,266957,ETTI,FALSE,FALSE,26.5,68.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,85846,EAWP,FALSE,TRUE,26.5,68.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,Brian Swimelar,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,88350,CARW,FALSE,FALSE,26.5,68.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,Brian Swimelar,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Pileated Woodpecker,Dryocopus pileatus,84833,PIWO,FALSE,FALSE,26.5,68.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Acadian Flycatcher,Empidonax virescens,85824,ACFL,FALSE,TRUE,26.5,68.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,94228,NOCA,FALSE,FALSE,26.5,68.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,Brian Swimelar,1,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,94228,NOCA,FALSE,FALSE,26.5,68.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,ANTI 2,ANTI-0207,Forest,2018,24-05-2018,10:27:00,10:37:00,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,85846,EAWP,FALSE,TRUE,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,ANTI 2,ANTI-0207,Forest,2018,24-05-2018,10:27:00,10:37:00,Brian Swimelar,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Pileated Woodpecker,Dryocopus pileatus,84833,PIWO,FALSE,FALSE,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,ANTI 2,ANTI-0207,Forest,2018,24-05-2018,10:27:00,10:37:00,Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Brown-headed Cowbird,Molothrus ater,94215,BHCO,FALSE,FALSE,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,ANTI 2,ANTI-0207,Forest,2018,24-05-2018,10:27:00,10:37:00,Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Acadian Flycatcher,Empidonax virescens,85824,ACFL,FALSE,TRUE,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,ANTI 2,ANTI-0207,Forest,2018,24-05-2018,10:27:00,10:37:00,Brian Swimelar,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,84865,RBWO,FALSE,FALSE,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,ANTI 2,ANTI-0207,Forest,2018,24-05-2018,10:27:00,10:37:00,Brian Swimelar,1,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,84865,RBWO,FALSE,FALSE,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,ANTI 2,ANTI-0207,Forest,2018,24-05-2018,10:27:00,10:37:00,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,93587,REVI,FALSE,FALSE,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,ANTI 2,ANTI-0207,Forest,2018,24-05-2018,10:27:00,10:37:00,Brian Swimelar,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Wood Thrush,Hylocichla mustelina,87156,WOTH,TRUE,TRUE,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,ANTI 2,ANTI-0207,Forest,2018,24-05-2018,10:27:00,10:37:00,Brian Swimelar,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Undetermined,Acadian Flycatcher,Empidonax virescens,85824,ACFL,FALSE,TRUE,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,ANTI 2,ANTI-0207,Forest,2018,24-05-2018,10:27:00,10:37:00,Brian Swimelar,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Undetermined,American Robin,Turdus migratorius,87136,AMRO,FALSE,FALSE,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,ANTI 2,ANTI-0207,Forest,2018,24-05-2018,10:27:00,10:37:00,Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,88350,CARW,FALSE,FALSE,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
