Admin_Unit_Code,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Previously_Obs,Initial_Three_Min_Cnt
ANTI,ANTI-0105,Grassland,2018,22-05-2018,06:43:00,06:53:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,FISP,FALSE,TRUE,21.20000076,72.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0105,Grassland,2018,22-05-2018,06:43:00,06:53:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,FISP,FALSE,TRUE,21.20000076,72.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0105,Grassland,2018,22-05-2018,06:43:00,06:53:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,FISP,FALSE,TRUE,21.20000076,72.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0105,Grassland,2018,22-05-2018,06:43:00,06:53:00,Kimberly Serno,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,NOCA,FALSE,FALSE,21.20000076,72.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0105,Grassland,2018,22-05-2018,06:43:00,06:53:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Towhee,Pipilo erythrophthalmus,EATO,FALSE,TRUE,21.20000076,72.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0105,Grassland,2018,22-05-2018,06:43:00,06:53:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Baltimore Oriole,Icterus galbula,BAOR,FALSE,FALSE,21.20000076,72.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0105,Grassland,2018,22-05-2018,06:43:00,06:53:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,CARW,FALSE,FALSE,21.20000076,72.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0105,Grassland,2018,22-05-2018,06:43:00,06:53:00,Kimberly Serno,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,RBWO,FALSE,FALSE,21.20000076,72.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0105,Grassland,2018,22-05-2018,06:43:00,06:53:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,GRSP,FALSE,FALSE,21.20000076,72.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0105,Grassland,2018,22-05-2018,06:43:00,06:53:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,FISP,FALSE,TRUE,21.20000076,72.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0105,Grassland,2018,22-05-2018,06:43:00,06:53:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Wood-Pewee,Contopus virens,EAWP,FALSE,TRUE,21.20000076,72.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
ANTI,ANTI-0105,Grassland,2018,22-05-2018,06:43:00,06:53:00,Kimberly Serno,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,Brown-headed Cowbird,Molothrus ater,BHCO,FALSE,FALSE,21.20000076,72.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
ANTI,ANTI-0090,Grassland,2018,22-05-2018,07:02:00,07:12:00,Kimberly Serno,1,7.5 - 10 min,Calling,<= 50 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,BGGN,FALSE,FALSE,21.39999962,74.19999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE
ANTI,ANTI-0090,Grassland,2018,22-05-2018,07:02:00,07:12:00,Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,NOCA,FALSE,FALSE,21.39999962,74.19999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE
ANTI,ANTI-0090,Grassland,2018,22-05-2018,07:02:00,07:12:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,INBU,FALSE,TRUE,21.39999962,74.19999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE
ANTI,ANTI-0090,Grassland,2018,22-05-2018,07:02:00,07:12:00,Kimberly Serno,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,GCFL,FALSE,FALSE,21.39999962,74.19999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE
ANTI,ANTI-0090,Grassland,2018,22-05-2018,07:02:00,07:12:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,INBU,FALSE,TRUE,21.39999962,74.19999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
ANTI,ANTI-0090,Grassland,2018,22-05-2018,07:02:00,07:12:00,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,GCFL,FALSE,FALSE,21.39999962,74.19999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
ANTI,ANTI-0090,Grassland,2018,22-05-2018,07:02:00,07:12:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Acadian Flycatcher,Empidonax virescens,ACFL,FALSE,TRUE,21.39999962,74.19999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
ANTI,ANTI-0090,Grassland,2018,22-05-2018,07:02:00,07:12:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Wood-Pewee,Contopus virens,EAWP,FALSE,TRUE,21.39999962,74.19999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
ANTI,ANTI-0090,Grassland,2018,22-05-2018,07:02:00,07:12:00,Kimberly Serno,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Undetermined,Baltimore Oriole,Icterus galbula,BAOR,FALSE,FALSE,21.39999962,74.19999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE
ANTI,ANTI-0090,Grassland,2018,22-05-2018,07:02:00,07:12:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,CARW,FALSE,FALSE,21.39999962,74.19999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
ANTI,ANTI-0090,Grassland,2018,22-05-2018,07:02:00,07:12:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,CHSP,FALSE,FALSE,21.39999962,74.19999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
ANTI,ANTI-0090,Grassland,2018,22-05-2018,07:02:00,07:12:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,CHSP,FALSE,FALSE,21.39999962,74.19999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
ANTI,ANTI-0090,Grassland,2018,22-05-2018,07:02:00,07:12:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,FISP,FALSE,TRUE,21.39999962,74.19999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
ANTI,ANTI-0090,Grassland,2018,22-05-2018,07:02:00,07:12:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,FISP,FALSE,TRUE,21.39999962,74.19999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
ANTI,ANTI-0053,Grassland,2018,23-05-2018,05:40:00,05:50:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Mockingbird,Mimus polyglottos,NOMO,FALSE,FALSE,21,79.19999695,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
ANTI,ANTI-0053,Grassland,2018,23-05-2018,05:40:00,05:50:00,Elizabeth Oswald,1,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Grasshopper Sparrow,Ammodramus savannarum,GRSP,FALSE,FALSE,21,79.19999695,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
ANTI,ANTI-0053,Grassland,2018,23-05-2018,05:40:00,05:50:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,GRSP,FALSE,FALSE,21,79.19999695,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
ANTI,ANTI-0053,Grassland,2018,23-05-2018,05:40:00,05:50:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Wood-Pewee,Contopus virens,EAWP,FALSE,TRUE,21,79.19999695,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
ANTI,ANTI-0053,Grassland,2018,23-05-2018,05:40:00,05:50:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,FISP,FALSE,TRUE,21,79.19999695,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
ANTI,ANTI-0053,Grassland,2018,23-05-2018,05:40:00,05:50:00,Elizabeth Oswald,1,7.5 - 10 min,Visualization,Unknown,TRUE,Undetermined,Common Grackle,Quiscalus quiscula,COGR,FALSE,FALSE,21,79.19999695,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
ANTI,ANTI-0053,Grassland,2018,23-05-2018,05:40:00,05:50:00,Elizabeth Oswald,1,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Female,Eastern Bluebird,Sialia sialis,EABL,FALSE,FALSE,21,79.19999695,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
ANTI,ANTI-0053,Grassland,2018,23-05-2018,05:40:00,05:50:00,Elizabeth Oswald,1,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Female,Eastern Bluebird,Sialia sialis,EABL,FALSE,FALSE,21,79.19999695,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
ANTI,ANTI-0053,Grassland,2018,23-05-2018,05:40:00,05:50:00,Elizabeth Oswald,1,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Male,Eastern Bluebird,Sialia sialis,EABL,FALSE,FALSE,21,79.19999695,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
ANTI,ANTI-0053,Grassland,2018,23-05-2018,05:40:00,05:50:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,CHSP,FALSE,FALSE,21,79.19999695,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
ANTI,ANTI-0053,Grassland,2018,23-05-2018,05:40:00,05:50:00,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,INBU,FALSE,TRUE,21,79.19999695,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
ANTI,ANTI-0053,Grassland,2018,23-05-2018,05:40:00,05:50:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Chickadee,Poecile carolinensis,CACH,FALSE,TRUE,21,79.19999695,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
ANTI,ANTI-0053,Grassland,2018,23-05-2018,05:40:00,05:50:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,INBU,FALSE,TRUE,21,79.19999695,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
ANTI,ANTI-0053,Grassland,2018,23-05-2018,05:40:00,05:50:00,Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,American Crow,Corvus brachyrhynchos,AMCR,FALSE,FALSE,21,79.19999695,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
ANTI,ANTI-0053,Grassland,2018,23-05-2018,05:40:00,05:50:00,Elizabeth Oswald,1,7.5 - 10 min,Visualization,<= 50 Meters,FALSE,Undetermined,Chipping Sparrow,Spizella passerina,CHSP,FALSE,FALSE,21,79.19999695,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
ANTI,ANTI-0053,Grassland,2018,23-05-2018,05:40:00,05:50:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,GRSP,FALSE,FALSE,21,79.19999695,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
ANTI,ANTI-0044,Grassland,2018,23-05-2018,06:01:00,06:11:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,FISP,FALSE,TRUE,20.5,82.69999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,ANTI-0044,Grassland,2018,23-05-2018,06:01:00,06:11:00,Elizabeth Oswald,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Kingbird,Tyrannus tyrannus,EAKI,FALSE,FALSE,20.5,82.69999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
ANTI,ANTI-0044,Grassland,2018,23-05-2018,06:01:00,06:11:00,Elizabeth Oswald,1,5 - 7.5 min,Visualization,Unknown,TRUE,Undetermined,Bald Eagle,Haliaeetus leucocephalus,BAEA,FALSE,FALSE,20.5,82.69999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
ANTI,ANTI-0044,Grassland,2018,23-05-2018,06:01:00,06:11:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Bluebird,Sialia sialis,EABL,FALSE,FALSE,20.5,82.69999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
ANTI,ANTI-0044,Grassland,2018,23-05-2018,06:01:00,06:11:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Mockingbird,Mimus polyglottos,NOMO,FALSE,FALSE,20.5,82.69999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
ANTI,ANTI-0044,Grassland,2018,23-05-2018,06:01:00,06:11:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,RWBL,FALSE,FALSE,20.5,82.69999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,ANTI-0044,Grassland,2018,23-05-2018,06:01:00,06:11:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,CHSP,FALSE,FALSE,20.5,82.69999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,ANTI-0044,Grassland,2018,23-05-2018,06:01:00,06:11:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Horned Lark,Eremophila alpestris,HOLA,FALSE,FALSE,20.5,82.69999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,ANTI-0044,Grassland,2018,23-05-2018,06:01:00,06:11:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,GRSP,FALSE,FALSE,20.5,82.69999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,ANTI-0044,Grassland,2018,23-05-2018,06:01:00,06:11:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,GRSP,FALSE,FALSE,20.5,82.69999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,ANTI-0044,Grassland,2018,23-05-2018,06:01:00,06:11:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Meadowlark,Sturnella magna,EAME,FALSE,FALSE,20.5,82.69999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
ANTI,ANTI-0035,Grassland,2018,23-05-2018,06:17:00,06:27:00,Elizabeth Oswald,1,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Barn Swallow,Hirundo rustica,BARS,FALSE,FALSE,20.60000038,80.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
ANTI,ANTI-0035,Grassland,2018,23-05-2018,06:17:00,06:27:00,Elizabeth Oswald,1,2.5 - 5 min,Visualization,Unknown,TRUE,Undetermined,Mourning Dove,Zenaida macroura,MODO,FALSE,FALSE,20.60000038,80.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
ANTI,ANTI-0035,Grassland,2018,23-05-2018,06:17:00,06:27:00,Elizabeth Oswald,1,7.5 - 10 min,Visualization,Unknown,TRUE,Undetermined,Common Grackle,Quiscalus quiscula,COGR,FALSE,FALSE,20.60000038,80.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
ANTI,ANTI-0035,Grassland,2018,23-05-2018,06:17:00,06:27:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Vesper Sparrow,Pooecetes gramineus,VESP,FALSE,FALSE,20.60000038,80.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
ANTI,ANTI-0035,Grassland,2018,23-05-2018,06:17:00,06:27:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,FISP,FALSE,TRUE,20.60000038,80.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
ANTI,ANTI-0035,Grassland,2018,23-05-2018,06:17:00,06:27:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,GRSP,FALSE,FALSE,20.60000038,80.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
ANTI,ANTI-0035,Grassland,2018,23-05-2018,06:17:00,06:27:00,Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,RWBL,FALSE,FALSE,20.60000038,80.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
ANTI,ANTI-0035,Grassland,2018,23-05-2018,06:17:00,06:27:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Meadowlark,Sturnella magna,EAME,FALSE,FALSE,20.60000038,80.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
ANTI,ANTI-0035,Grassland,2018,23-05-2018,06:17:00,06:27:00,Elizabeth Oswald,1,2.5 - 5 min,Visualization,Unknown,TRUE,Undetermined,Mourning Dove,Zenaida macroura,MODO,FALSE,FALSE,20.60000038,80.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
ANTI,ANTI-0035,Grassland,2018,23-05-2018,06:17:00,06:27:00,Elizabeth Oswald,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,American Goldfinch,Carduelis tristis,AMGO,FALSE,FALSE,20.60000038,80.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
ANTI,ANTI-0035,Grassland,2018,23-05-2018,06:17:00,06:27:00,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Brown Thrasher,Toxostoma rufum,BRTH,FALSE,TRUE,20.60000038,80.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
ANTI,ANTI-0035,Grassland,2018,23-05-2018,06:17:00,06:27:00,Elizabeth Oswald,1,7.5 - 10 min,Visualization,Unknown,TRUE,Undetermined,Common Grackle,Quiscalus quiscula,COGR,FALSE,FALSE,20.60000038,80.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
ANTI,ANTI-0035,Grassland,2018,23-05-2018,06:17:00,06:27:00,Elizabeth Oswald,1,7.5 - 10 min,Visualization,50 - 100 Meters,FALSE,Undetermined,Horned Lark,Eremophila alpestris,HOLA,FALSE,FALSE,20.60000038,80.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
ANTI,ANTI-0035,Grassland,2018,23-05-2018,06:17:00,06:27:00,Elizabeth Oswald,1,7.5 - 10 min,Visualization,50 - 100 Meters,FALSE,Undetermined,Horned Lark,Eremophila alpestris,HOLA,FALSE,FALSE,20.60000038,80.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
ANTI,ANTI-0035,Grassland,2018,23-05-2018,06:17:00,06:27:00,Elizabeth Oswald,1,7.5 - 10 min,Visualization,50 - 100 Meters,FALSE,Undetermined,Horned Lark,Eremophila alpestris,HOLA,FALSE,FALSE,20.60000038,80.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
ANTI,ANTI-0035,Grassland,2018,23-05-2018,06:17:00,06:27:00,Elizabeth Oswald,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,ETTI,FALSE,FALSE,20.60000038,80.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
ANTI,ANTI-0035,Grassland,2018,23-05-2018,06:17:00,06:27:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,GRSP,FALSE,FALSE,20.60000038,80.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
ANTI,ANTI-0026,Grassland,2018,23-05-2018,06:31:00,06:41:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Song Sparrow,Melospiza melodia,SOSP,FALSE,FALSE,21.5,84.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
ANTI,ANTI-0026,Grassland,2018,23-05-2018,06:31:00,06:41:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,GRSP,FALSE,FALSE,21.5,84.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
ANTI,ANTI-0026,Grassland,2018,23-05-2018,06:31:00,06:41:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,INBU,FALSE,TRUE,21.5,84.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
ANTI,ANTI-0026,Grassland,2018,23-05-2018,06:31:00,06:41:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Song Sparrow,Melospiza melodia,SOSP,FALSE,FALSE,21.5,84.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
ANTI,ANTI-0026,Grassland,2018,23-05-2018,06:31:00,06:41:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Meadowlark,Sturnella magna,EAME,FALSE,FALSE,21.5,84.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
ANTI,ANTI-0026,Grassland,2018,23-05-2018,06:31:00,06:41:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,FISP,FALSE,TRUE,21.5,84.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
ANTI,ANTI-0026,Grassland,2018,23-05-2018,06:31:00,06:41:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,CARW,FALSE,FALSE,21.5,84.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
ANTI,ANTI-0026,Grassland,2018,23-05-2018,06:31:00,06:41:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,GRSP,FALSE,FALSE,21.5,84.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
